tweet_id,created_at,date,hour,weekday,account_name,client_clean,hashtags,text_clean,favorite_count,retweet_count,view_count,sentiment,sentiment_score,sentiment_negative,sentiment_neutral,sentiment_positive
2056877806479720685,2026-05-20 04:50:58,2026-05-20,4,Wednesday,suryacommand,Twitter for Android,"#CDS,#CentralCommand","""𝗜𝗻𝘀𝗽𝗶𝗿𝗶𝗻𝗴 𝗣𝗿𝗼𝗳𝗲𝘀𝘀𝗶𝗼𝗻𝗮𝗹 𝗘𝘅𝗰𝗲𝗹𝗹𝗲𝗻𝗰𝗲, 𝗥𝗲𝗶𝗻𝗳𝗼𝗿𝗰𝗶𝗻𝗴 𝗢𝗽𝗲𝗿𝗮𝘁𝗶𝗼𝗻𝗮𝗹 𝗥𝗲𝗮𝗱𝗶𝗻𝗲𝘀𝘀."" Gen Anil Chauhan, PVSM, UYSM, AVSM, SM, VSM, #CDS visited HQ #CentralCommand and interacted with Lt Gen Anindya Sengupta, GOC-in-C #CentralCommand. During the visit, the #CDS addressed officers of #SuryaCommand and formations of #CentralCommand through hybrid mode. His address offered valuable perspectives on contemporary security challenges, jointness, operational preparedness and the evolving character of modern warfare. General Anil Chauhan also interacted with Veterans and members of #STRIVE, acknowledging their continued contribution towards nation-building, strategic thought and strengthening the bond between serving personnel and the veteran fraternity. The visit reinforced the Indian Armed Forces’ commitment to integrated capability development, professional military excellence and a future-ready approach towards national security. #IndianArmy #SuryaCommand #Jointness #OperationalReadiness #Veterans #NationFirst @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",163,45,4504,Neutral,0.1384107656776905,0.034979697316884995,0.7916298508644104,0.1733904629945755
2056643877420020062,2026-05-19 13:21:25,2026-05-19,13,Tuesday,suryacommand,Twitter for Android,"#IndianArmy,#ShatrujeetBrigade","""𝗛𝗼𝗻𝗼𝘂𝗿 𝗳𝗼𝗿 𝗛𝘂𝗺𝗮𝗻𝗶𝘁𝘆, 𝗣𝗿𝗶𝗱𝗲 𝗳𝗼𝗿 𝘁𝗵𝗲 𝗡𝗮𝘁𝗶𝗼𝗻."" A proud moment for the #IndianArmy as 60 Parachute Field Hospital, under the aegis of the #ShatrujeetBrigade, has been conferred the Subhash Chandra Bose Aapda Prabandhan Puraskar 2024 for its exemplary contribution during #OperationDost. The award was presented on at the National Institute of Disaster Management, #NewDelhi by Hon’ble Minister Shri Jyotiraditya M. Scindia during the Investiture Ceremony. In the aftermath of the devastating Türkiye Earthquake in February 2023, the unit rapidly deployed a 99-member medical team to Türkiye, established a 30-bedded field hospital at Hatay and provided critical medical aid to over 3,500 affected people in extremely challenging conditions. This national honour reflects the #IndianArmy’s professionalism, swift response capability and unwavering commitment to Humanitarian Assistance and Disaster Relief across borders. #SuryaCommand #HumanitarianAssistance #DisasterRelief #MilitaryMedicine #GlobalOutreach #NationFirst #AapdaPrabandhanPuraskar #OperationDost @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",106,33,1742,Positive,0.6163697550073266,0.014389186166226864,0.3548519015312195,0.6307589411735535
2056584725922484616,2026-05-19 09:26:22,2026-05-19,9,Tuesday,suryacommand,Twitter for Android,"#MadhyaBharatArea,#ArmyPublicSchool,#Jabalpur","""𝗜𝗴𝗻𝗶𝘁𝗶𝗻𝗴 𝗬𝗼𝘂𝗻𝗴 𝗠𝗶𝗻𝗱𝘀, 𝗜𝗻𝘀𝗽𝗶𝗿𝗶𝗻𝗴 𝗙𝘂𝘁𝘂𝗿𝗲 𝗪𝗮𝗿𝗿𝗶𝗼𝗿𝘀."" Under the aegis of Headquarters #MadhyaBharatArea, students of #ArmyPublicSchool No. 1 #Jabalpur got an inspiring glimpse into the life of a soldier during the Joint Summer Camp at #TheGrenadiers Regimental Centre, #Jabalpur. The young participants witnessed modern infantry weapons, advanced simulators and quadcopters, giving them firsthand exposure to military skills, technology and operational preparedness. A visit to the #GRC Museum further enriched the experience, acquainting the children with the glorious legacy, valour and traditions of #TheGrenadiers. The camp instilled a deep sense of nationalism, patriotism and pride in the #ArmedForces, motivating young minds to dream big and serve the nation with honour. #IndianArmy #SuryaCommand #Grenadiers #ArmyPublicSchool #FutureWarriors #NationFirst #Patriotism #MilitaryInspiration @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",158,28,2444,Neutral,0.3954701777547598,0.021251076832413673,0.5620276927947998,0.41672125458717346
2056380431457714398,2026-05-18 19:54:35,2026-05-18,19,Monday,suryacommand,Twitter for Android,"#VyasValley,#PanchshulBrigade","""𝗥𝗲𝗸𝗶𝗻𝗱𝗹𝗶𝗻𝗴 𝘁𝗵𝗲 𝗟𝗶𝗴𝗵𝘁 𝗼𝗳 𝗟𝗲𝗮𝗿𝗻𝗶𝗻𝗴 𝗶𝗻 𝘁𝗵𝗲 𝗛𝗶𝗺𝗮𝗹𝗮𝘆𝗮𝘀."" The historic School of Gunji, once a centre of learning for the children of #VyasValley, has been revitalised by #PanchshulBrigade. After decades of silence, the institution is set to be dedicated to the people of Vyas Valley by Lt Gen Anindya Sengupta, GOC-in-C #SuryaCommand, as the 𝗔𝗿𝗺𝘆 𝗚𝗼𝗼𝗱𝘄𝗶𝗹𝗹 𝗦𝗰𝗵𝗼𝗼𝗹. More than restoring classrooms, the initiative restores dreams, confidence and opportunity for children of the remote frontier region. A proud step by the #IndianArmy towards nation-building, border area development and empowerment through education. 📚 #IndianArmy #CentralCommand #ArmyGoodwillSchool #NationFirst #ServiceBeforeSelf #Kumaon #BorderAreaDevelopment #UttarBharat #EducationForAll #PadhegaIndiaBadhegaIndia @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",115,44,2039,Neutral,0.23397473990917206,0.03187970817089081,0.7022658586502075,0.26585444808006287
2056230355682971886,2026-05-18 09:58:14,2026-05-18,9,Monday,suryacommand,Twitter for Android,"#GOC,#MadhyaBharatArea,#AEC,#Pachmarhi","""𝗦𝘁𝗿𝗲𝗻𝗴𝘁𝗵𝗲𝗻𝗶𝗻𝗴 𝗧𝗿𝗮𝗶𝗻𝗶𝗻𝗴, 𝗜𝗻𝗳𝗿𝗮𝘀𝘁𝗿𝘂𝗰𝘁𝘂𝗿𝗲 & 𝗦𝘁𝗮𝘁𝗶𝗼𝗻 𝗥𝗲𝗮𝗱𝗶𝗻𝗲𝘀𝘀."" Lt Gen Harbinder Singh Vandra, #GOC #MadhyaBharatArea visited #AEC Training College & Centre, #Pachmarhi, to review training infrastructure, administrative readiness and ongoing development works within the military station. The #GOC was briefed on key projects aimed at enhancing training standards and station facilities. He also visited #MilitaryHospital #Pachmarhi and appreciated the quality #healthcare services being extended to patients. The visit also featured an impressive band display at the Joint Services Training Institute (#MilitaryMusic), reflecting discipline, precision and professional excellence. #IndianArmy #SuryaCommand #MilitaryTraining #CyberSecurity #InformationWarfare #OperationalReadiness @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",173,39,4199,Neutral,0.22525575011968613,0.03291253000497818,0.7089192271232605,0.2581682801246643
2056002883502608519,2026-05-17 18:54:20,2026-05-17,18,Sunday,suryacommand,Twitter for Android,"#MadhyaBharatArea,#1STC","""𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴 𝘁𝗵𝗲 𝗙𝘂𝘁𝘂𝗿𝗲 𝗼𝗳 𝗗𝗿𝗼𝗻𝗲 𝗪𝗮𝗿𝗳𝗮𝗿𝗲."" Under the aegis of HQ #MadhyaBharatArea, soldiers underwent intensive training in advanced Drone Operations at #1STC to enhance technical proficiency and operational effectiveness in next-generation unmanned systems. The training included simulator-based flying, drone assembly practice, live obstacle-crossing drills at the Drone Range, real-time drone integration and advanced #3DPrinting applications for indigenous innovation. Soldiers were trained in operational handling and deployment of Nano Drones, Mini Drones, FPV Drones, Quadcopters, Hexacopters and Fiber-Laying Drones, strengthening capabilities in surveillance, communication support, precision flying and battlefield adaptability across diverse operational scenarios. Harnessing cutting-edge technology to boost #OperationalReadiness and empower the force with precision, agility and technological dominance on the modern battlefield. #IndianArmy #SuryaCommand #CorpsOfSignals #DroneWarfare #DroneRangeJabalpur #MilitaryInnovation #FutureReady #NationFirst @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",166,35,2657,Neutral,0.19519953802227974,0.02536974474787712,0.7540609240531921,0.22056928277015686
2055920948814180654,2026-05-17 13:28:46,2026-05-17,13,Sunday,suryacommand,Twitter for Android,"#ArmyPublicSchool,#Jabalpur","""𝗜𝗻𝘀𝗽𝗶𝗿𝗶𝗻𝗴 𝗬𝗼𝘂𝗻𝗴 𝗠𝗶𝗻𝗱𝘀 𝗧𝗵𝗿𝗼𝘂𝗴𝗵 𝗗𝗲𝗳𝗲𝗻𝗰𝗲 𝗘𝘅𝗽𝗼𝘀𝘂𝗿𝗲."" Students of Classes XI & XII from #ArmyPublicSchool No 1, #Jabalpur visited 506 Army Base Workshop for an enriching educational exposure visit. The students were briefed on the vital role of #506ABW in sustaining operational readiness of the Field Army through repair, maintenance and overhaul of critical equipment. They also visited various production groups, witnessing weapon systems ranging from small to large calibre and gaining first-hand insight into advanced workshop processes and technical expertise. The young minds displayed immense curiosity, enthusiasm and “Josh” throughout the visit. The interaction inspired many students to explore a career in the #DefenceForces and serve the nation with pride. Such initiatives play a key role in shaping awareness, building confidence and motivating the future nation builders of India. #IndianArmy #SuryaCommand #NationBuilders #ArmyPublicSchool #DefenceForces @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",148,39,2123,Neutral,0.3456289619207382,0.029432818293571472,0.59550541639328,0.3750617802143097
2055581332810653767,2026-05-16 14:59:15,2026-05-16,14,Saturday,suryacommand,Twitter for Android,"#Agniveers,#GrenadiersRegimentalCentre,#Jabalpur","""𝗙𝗼𝗿𝗴𝗲𝗱 𝗶𝗻 𝗴𝗿𝗶𝘁, 𝘁𝗲𝗺𝗽𝗲𝗿𝗲𝗱 𝗶𝗻 𝗯𝗮𝘁𝘁𝗹𝗲 𝗱𝗿𝗶𝗹𝗹𝘀 𝗮𝗻𝗱 𝗱𝗿𝗶𝘃𝗲𝗻 𝗯𝘆 𝘁𝗵𝗲 𝗶𝗻𝗱𝗼𝗺𝗶𝘁𝗮𝗯𝗹𝗲 𝘀𝗽𝗶𝗿𝗶𝘁 𝗼𝗳 𝘁𝗵𝗲 𝗥𝗲𝗴𝗶𝗺𝗲𝗻𝘁."" #Agniveers at The #GrenadiersRegimentalCentre, #Jabalpur are undergoing intense battlefield training aimed at honing combat skills, building mental resilience and grooming these young warriors into disciplined soldiers of the #IndianArmy. From endurance runs and obstacle courses to tactical exercises under demanding conditions, every challenge strengthens their resolve to fight, lead and win in the toughest battle environments. *“Hard times don’t create heroes; they reveal them.”* The transformation of #Agniveers into battle-ready soldiers reflects the ethos of courage, endurance, camaraderie and unwavering commitment to the Nation. #IndianArmy #SuryaCommand #MadhyaBharatArea #Grenadiers #Agniveer #NationFirst #SoldierSpirit #MilitaryTraining #FutureReady @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",93,27,1643,Neutral,0.1738971285521984,0.0362592376768589,0.7535843849182129,0.2101563662290573
2055574213876949156,2026-05-16 14:30:57,2026-05-16,14,Saturday,suryacommand,Twitter for Android,"#ExServicemen,#Lucknow","""𝗘𝗺𝗽𝗼𝘄𝗲𝗿𝗶𝗻𝗴 𝗩𝗲𝘁𝗲𝗿𝗮𝗻𝘀, 𝗘𝗻𝗮𝗯𝗹𝗶𝗻𝗴 𝗙𝘂𝘁𝘂𝗿𝗲𝘀 𝗧𝗵𝗿𝗼𝘂𝗴𝗵 𝗧𝗲𝗰𝗵𝗻𝗼𝗹𝗼𝗴𝘆."" A 7-day Drone Training Programme for #ExServicemen was conducted at #Lucknow by Directorate General of EME in collaboration with Uttar Pradesh Purva Sainik Kalyan Nigam. The initiative trained 31 Ex-Servicemen, identified by EME Depot Battalion and UPPSKNL, under DGCA-certified instructors in simulator training, drone operations, aerial surveillance, mission planning, safety procedures and smart security technologies including CCTV integration. The programme is a significant step towards #SkillDevelopment and #VeteranEmpowerment, preparing veterans for emerging roles in drone-based security, infrastructure monitoring and smart surveillance across Uttar Pradesh and other parts of the country. By combining military discipline with modern technology, the initiative opens new avenues for meaningful employment and reinforces the commitment of the #IndianArmy towards the welfare, resettlement and continued contribution of veterans in nation-building. #IndianArmy #SuryaCommand #DroneTraining #ESM #Veterans #SkillDevelopment #UttarPradesh #AatmanirbharBharat #TechnologyForSecurity @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",91,23,1903,Neutral,0.14857836067676544,0.039631739258766174,0.7721582055091858,0.18821009993553162
2055573531870519401,2026-05-16 14:28:15,2026-05-16,14,Saturday,suryacommand,Twitter for Android,"#ShatrujeetBrigade,#AshaSchoolAgra","""𝗖𝗲𝗹𝗲𝗯𝗿𝗮𝘁𝗶𝗻𝗴 𝗦𝗺𝗶𝗹𝗲𝘀, 𝗖𝗿𝗲𝗮𝘁𝗶𝘃𝗶𝘁𝘆 𝗮𝗻𝗱 𝗧𝗼𝗴𝗲𝘁𝗵𝗲𝗿𝗻𝗲𝘀𝘀 𝗮𝘁 𝗔𝘀𝗵𝗮 𝗦𝗰𝗵𝗼𝗼𝗹 𝗔𝗴𝗿𝗮."" The #ShatrujeetBrigade organised a vibrant Summer Camp at #AshaSchoolAgra, creating a joyful and creative space for our Special Ones. The campus came alive with enthusiasm as children participated in pottery making, leaf painting, fireless cooking, dance and fun games. Each activity encouraged creativity, confidence, self-expression and teamwork, making the camp a memorable learning experience. More than just a summer camp, the initiative reflected compassion, inclusion and togetherness, celebrating the unique abilities and cheerful spirit of every child. A heartfelt salute to the smiles, laughter and positivity that made this summer truly unforgettable. #IndianArmy #SuryaCommand #ShatrujeetBrigade #AshaSchoolAgra #SpecialChildren #JoyOfLearning #InclusiveCare #CommunityConnect #NationFirst @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",80,22,1363,Neutral,0.37650156393647194,0.03416382893919945,0.5551707744598389,0.4106653928756714
2055277039134155263,2026-05-15 18:50:05,2026-05-15,18,Friday,suryacommand,Twitter for Android,"#SuryaCommand,#GoldenKeyDivision","""𝗦𝘁𝗿𝗲𝗻𝗴𝘁𝗵𝗲𝗻𝗶𝗻𝗴 𝗥𝗲𝗮𝗱𝗶𝗻𝗲𝘀𝘀 𝗧𝗵𝗿𝗼𝘂𝗴𝗵 𝗧𝗲𝗰𝗵𝗻𝗼𝗹𝗼𝗴𝘆 & 𝗜𝗻𝗱𝗶𝗴𝗲𝗻𝗼𝘂𝘀 𝗦𝘂𝘀𝘁𝗲𝗻𝗮𝗻𝗰𝗲."" Lt Gen Anindya Sengupta, GOC-in-C #SuryaCommand, visited 510 Army Base Workshop and #GoldenKeyDivision to review combat readiness, operational preparedness and ongoing #TechnologyAbsorption initiatives. At 510 Army Base Workshop, the #ArmyCdr was briefed on repair, overhaul and maintenance capabilities for New Generation Equipment and critical weapon systems. He appreciated the unit’s efforts in developing strong in-house expertise, reducing dependence on external agencies and ensuring faster equipment availability for field formations. During his visit to #GoldenKeyDivision, he reviewed operational preparedness with focus on practical use of technology in training, operations and capability development. He commended the Formation for its professionalism, dedication and effective adoption of modern systems to enhance mission readiness. The visits highlighted the #IndianArmy’s continued focus on self-reliance, quicker equipment turnaround, indigenous defence support and future-ready capability in line with #MakeInIndia and #AatmanirbharBharat. #SuryaCommand #CombatReadiness #DefenceIndigenisation #OperationalReadiness #UBArea #KarmHiDharm #CorpsOfElectronicsAndMechanicalEngineers @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",145,33,3799,Neutral,0.20045478641986847,0.035732001066207886,0.728081226348877,0.23618678748607635
2055178853287637013,2026-05-15 12:19:56,2026-05-15,12,Friday,suryacommand,Twitter for Android,"#Fatehgarh,#MoU,#Kanpur","""𝗘𝗺𝗽𝗼𝘄𝗲𝗿𝗶𝗻𝗴 𝗪𝗮𝗿𝗿𝗶𝗼𝗿𝘀 𝘁𝗵𝗿𝗼𝘂𝗴𝗵 𝗞𝗻𝗼𝘄𝗹𝗲𝗱𝗴𝗲 𝗮𝗻𝗱 𝗜𝗻𝗻𝗼𝘃𝗮𝘁𝗶𝗼𝗻."" SIKH LI Regimental training Centre, #Fatehgarh signed a landmark #MoU with Chhatrapati Shahu Ji Maharaj University, #Kanpur, fostering a transformative partnership towards higher education, emerging technology training and professional skill development for Army personnel, Agniveers and their dependents across the Regiment. The collaboration will provide access to UGC-DEB approved graduate, postgraduate, diploma and certification programmes in diverse disciplines, while also opening avenues in futuristic domains such as Artificial Intelligence, Robotics, Cybersecurity and Drone/UAS Technology. The #MOU exchange was attended by the Commandant and Dy Commandant of SIKH LI Regimental Training Centre along with the Hon’ble Vice Chancellor and senior university officials, reaffirming a shared commitment towards nation-building through knowledge, innovation and future-ready learning. #IndianArmy #SuryaCommand #SIKHLI #NationFirst #Agniveer #MilitaryEducation #SkillIndia #FutureReadyForce @adgpi @ProDefLko @PRODefDehradun @SpokespersonMoD @UBArea_IA @HQ_IDS_India @csjmuofficial",131,33,8741,Neutral,0.17007247917354107,0.02902485616505146,0.7718778848648071,0.19909733533859253
2055085132089090171,2026-05-15 06:07:31,2026-05-15,6,Friday,suryacommand,Twitter for Android,#GoldenKeyDivision,"""𝗙𝗼𝗿𝗴𝗶𝗻𝗴 𝗦𝘁𝗿𝗮𝘁𝗲𝗴𝗶𝗰 𝗠𝗶𝗻𝗱𝘀 𝗳𝗼𝗿 𝗧𝗼𝗺𝗼𝗿𝗿𝗼𝘄’𝘀 𝗖𝗵𝗮𝗹𝗹𝗲𝗻𝗴𝗲𝘀."" #GoldenKeyDivision successfully conducted the ""𝗦𝘂𝗿𝘆𝗮 𝗖𝗼𝗺𝗺𝗮𝗻𝗱 𝗡𝗲𝗶𝗴𝗵𝗯𝗼𝘂𝗿𝗵𝗼𝗼𝗱 𝗚𝗲𝗼𝗽𝗼𝗹𝗶𝘁𝗶𝗰𝘀 𝗖𝗮𝗱𝗿𝗲,"" aimed at enhancing the intellectual capital and strategic understanding of officers on Neighbourhood Dynamics, Geopolitics and Geostrategic Issues. Talks delivered by distinguished speakers from across the country and domains, fostered deeper insight into the evolving regional and global security environment. #IndianArmy #SuryaCommand #UttarBharat #GoldenKeyDivision #Geopolitics #StrategicStudies #MilitaryLeadership #NationFirst @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",105,24,2482,Neutral,0.11976820603013039,0.035927023738622665,0.808377742767334,0.15569522976875305
2054938967854719467,2026-05-14 20:26:43,2026-05-14,20,Thursday,suryacommand,Twitter for Android,"#GOC,#MadhyaBharatArea,#NayaRaipur,#NRMS","""𝗦𝘁𝗿𝗲𝗻𝗴𝘁𝗵𝗲𝗻𝗶𝗻𝗴 𝗠𝗶𝗹𝗶𝘁𝗮𝗿𝘆-𝗖𝗶𝘃𝗶𝗹 𝗦𝘆𝗻𝗲𝗿𝗴𝘆 & 𝗔𝗿𝗺𝗲𝗱 𝗙𝗼𝗿𝗰𝗲𝘀 𝗪𝗲𝗹𝗳𝗮𝗿𝗲."" Lt Gen Harbinder Singh Vandra, #GOC #MadhyaBharatArea, visited #NayaRaipur Military Station #NRMS and reviewed ongoing infrastructure development and welfare initiatives including MES projects and ECHS Polyclinic. In a separate engagement, the #GOC met the Chief Secretary of #Chhattisgarh and discussed key initiatives for welfare, rehabilitation and resettlement of #ExServicemen along with measures to strengthen support systems for serving personnel and their families. The engagements reflected a shared commitment towards responsive governance, seamless #MilitaryCivilSynergy and sustained welfare of the Armed Forces community. #IndianArmy #SuryaCommand #VeteransWelfare #ECHS #NationFirst @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",155,23,4285,Neutral,0.10289675742387772,0.036721862852573395,0.8236594796180725,0.1396186202764511
2054933036454879555,2026-05-14 20:03:09,2026-05-14,20,Thursday,suryacommand,Twitter for Android,"#ShatrujeetBrigade,#FrenchArmy","""𝗖𝗲𝗺𝗲𝗻𝘁𝗶𝗻𝗴 𝗦𝘁𝗿𝗮𝘁𝗲𝗴𝗶𝗰 𝗧𝗶𝗲𝘀 𝘁𝗵𝗿𝗼𝘂𝗴𝗵 𝗣𝗿𝗼𝗳𝗲𝘀𝘀𝗶𝗼𝗻𝗮𝗹 𝗘𝘅𝗰𝗲𝗹𝗹𝗲𝗻𝗰𝗲.""🇫🇷🤝🇮🇳 #ShatrujeetBrigade hosted a high-level delegation from the #FrenchArmy, reinforcing the enduring military partnership and professional synergy between India and France. The delegation was briefed on the Brigade’s rich heritage, specialised role in modern warfare and operational capabilities. Focused discussions covered #AirborneOperations, rapid response, interoperability and shared experiences in global peacekeeping. The interaction reaffirmed #IndianArmy’s commitment to strengthening military diplomacy and enhancing cooperation with friendly foreign armies. #SuryaCommand #MilitaryDiplomacy #IndiaFranceFriendship #ParaSpecialForces #GlobalPartnerships #StrategicTies @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA @FranceinIndia @Armee_de_lair",241,33,7097,Neutral,0.2283635325729847,0.03115684911608696,0.7093228101730347,0.25952038168907166
2054492225380483087,2026-05-13 14:51:31,2026-05-13,14,Wednesday,suryacommand,Twitter for Android,"#InternationalNursesDay2026,#MBArea","""𝗛𝗼𝗻𝗼𝘂𝗿𝗶𝗻𝗴 𝗖𝗮𝗿𝗲, 𝗖𝗼𝗺𝗽𝗮𝘀𝘀𝗶𝗼𝗻 & 𝗖𝗼𝗺𝗺𝗶𝘁𝗺𝗲𝗻𝘁."" #InternationalNursesDay2026 was celebrated across Military Hospitals of #MBArea. The occasion recognised the selfless service, dedication and professionalism of Nursing Officers who remain the backbone of patient care in the Armed Forces Medical Services. Insightful presentations highlighted the invaluable role of nurses in strengthening healthcare delivery. Self Breast Examination outreach programmes were also conducted to spread awareness among women on early detection of #BreastCancer. Health experts including Prof Usha Ukhade, National President, #SOMI, #Indore, addressed the gathering and spoke on the compassion, resilience and service ethos of nurses. The initiative reaffirmed #AFMS commitment towards community health education, preventive healthcare and compassionate service to the nation. #IndianArmy #SuryaCommand #MadhyaBharatArea #AFMS #NursingOfficers #HealthcareHeroes #ServingTheNation @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",80,22,1661,Positive,0.7293470473960042,0.010529163293540478,0.24959461390972137,0.7398762106895447
2054491527074963579,2026-05-13 14:48:45,2026-05-13,14,Wednesday,suryacommand,Twitter for Android,,"""𝗗𝗿𝗶𝘃𝗶𝗻𝗴 𝗜𝗻𝗱𝗶𝗴𝗲𝗻𝗶𝘀𝗮𝘁𝗶𝗼𝗻, 𝗦𝘁𝗿𝗲𝗻𝗴𝘁𝗵𝗲𝗻𝗶𝗻𝗴 𝗦𝘂𝘀𝘁𝗮𝗶𝗻𝗺𝗲𝗻𝘁."" Maj Gen P Naruka, Commander BWG, visited 506 ABW and carried out an in-depth review of its comprehensive processes, covering restoration activities, quality testing and equipment sustainment procedures. He was briefed on the critical role of 506 ABW in providing steadfast support to Field Army units by ensuring operational availability, reliability and timely maintenance of equipment. The visit also focused on strengthening strategic industry collaborations to address emerging challenges in equipment maintenance, upgrades and lifecycle support. The initiative reflects the Indian Army’s continued thrust towards joint innovation, capability enhancement and indigenous solutions. Reaffirming commitment to #AatmaNirbharBharat, the formation continues to contribute towards self-reliance in defence preparedness and the national vision of #ViksitBharat2047. #IndianArmy #SuryaCommand #MadhyaBharatArea #Indigenisation #AatmaNirbharBharat #ViksitBharat2047 #OperationalReadiness #EquipmentSustainment #DefenceInnovation #NationFirst @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",155,26,3679,Neutral,0.18593889474868774,0.03414689004421234,0.74576735496521,0.22008578479290009
2054471113368035800,2026-05-13 13:27:38,2026-05-13,13,Wednesday,suryacommand,Twitter for Android,"#GOC,#MadhyaBharatArea,#BhubaneswarMilitaryStation","""𝗗𝗿𝗶𝘃𝗶𝗻𝗴 𝗙𝗼𝗿𝘄𝗮𝗿𝗱 𝗪𝗲𝗹𝗳𝗮𝗿𝗲 & 𝗦𝘂𝗽𝗽𝗼𝗿𝘁 𝗜𝗻𝗶𝘁𝗶𝗮𝘁𝗶𝘃𝗲𝘀 𝗳𝗼𝗿 𝗗𝗲𝗳𝗲𝗻𝗰𝗲 𝗣𝗲𝗿𝘀𝗼𝗻𝗻𝗲𝗹."" Lt Gen Harbinder Singh Vandra, #GOC #MadhyaBharatArea visited #BhubaneswarMilitaryStation and undertook a comprehensive review of ongoing infrastructure development and welfare initiatives. In a separate engagement, he interacted with the #ChiefSecretary of #Odisha to discuss key state initiatives related to the welfare, rehabilitation and resettlement of #ExServicemen, along with measures aimed at strengthening support for serving personnel. The discussions reflected a shared commitment towards responsive governance, seamless coordination and sustained efforts for the well-being of the #ArmedForces community. #IndianArmy #SuryaCommand #MadhyaBharatArea #Odisha #BhubaneswarMilitaryStation #VeteransWelfare #NationFirst @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",118,19,4139,Neutral,0.07835648953914642,0.03835654258728027,0.8449304699897766,0.1167130321264267
2054439084173709547,2026-05-13 11:20:21,2026-05-13,11,Wednesday,suryacommand,Twitter for Android,"#𝗦𝗵𝗮𝘁𝗿𝘂𝗷𝗲𝗲𝘁𝗕𝗿𝗶𝗴𝗮𝗱𝗲,#ShatrujeetBrigade","""𝗣𝗿𝗲𝗰𝗶𝘀𝗶𝗼𝗻 𝗶𝗻 𝗠𝗼𝘁𝗶𝗼𝗻: 𝗛𝗲𝗮𝘃𝘆 𝗗𝗿𝗼𝗽 𝗦𝘂𝗰𝗰𝗲𝘀𝘀 𝗯𝘆 #𝗦𝗵𝗮𝘁𝗿𝘂𝗷𝗲𝗲𝘁𝗕𝗿𝗶𝗴𝗮𝗱𝗲."" #ShatrujeetBrigade successfully conducted a Heavy Drop trial at Sheopur Drop Zone, demonstrating advanced aerial delivery capability and combat logistics preparedness. The Heavy Drop Section played a pivotal role in the mission through meticulous packing, loading, lashing and provisioning of the P7 platform, ensuring safe and accurate execution of the drop. Conducted in close coordination with teams from #ADRDE and #ISRO, the trial highlighted seamless synergy, technical expertise and mission-focused execution from the hangar to the drop zone. The successful trial reaffirms the #ShatrujeetBrigade’s capability to undertake complex aerial logistics and sustain operational readiness for future battlefield requirements. Excellence remains the standard. Readiness remains the mission. #IndianArmy #SuryaCommand #ParaBrigade #HeavyDrop #ADRDE #ISRO #AerialDelivery #CombatReady #OperationalReadiness #NationFirst @adgpi @ProDefLko @PROdefprayagraj @PIB_India @HQ_IDS_India @PRODefDehradun @UBArea_IA",153,29,3195,Neutral,0.1954626813530922,0.03094593435525894,0.7426454424858093,0.22640861570835114
